,Body type,Number of previous owners,Seats,city,kilometer driven,price,Car model,Year of car manufacture,Length,Fuel type,Width,Color,Brand Name,Insurance Validity_value,Transmission type,Engine Displacement_value(cc)
7056,Hatchback,1,5.0,Kolkata,19907,597000.0,Maruti Celerio,2022,3695mm,Cng,1655,Others,Maruti,Comprehensive,Manual,998
7057,Hatchback,2,5.0,Kolkata,84771,330000.0,Maruti Swift,2015,3845mm,Petrol,1735,Silver,Maruti,Comprehensive,Manual,1197
7058,Hatchback,2,5.0,Kolkata,7000,595000.0,Honda Brio,2015,3610mm,Petrol,1680mm,Grey,Honda,Comprehensive,Automatic,1198
7059,Sedan,1,5.0,Kolkata,50000,500000.0,Honda City,2017,4440mm,Petrol,1695mm,Grey,Honda,Third Party insurance,Manual,1497
7060,Sedan,1,5.0,Kolkata,52000,1075000.0,Audi A6,2013,4915mm,Diesel,2086mm,White,Audi,Comprehensive,Automatic,1968
7061,SUV,1,5.0,Kolkata,15407,835000.0,Tata Nexon,2021,3993,Petrol,1811,Foliage,Tata,Comprehensive,Manual,1199
7062,Hatchback,2,5.0,Kolkata,50000,175000.0,Hyundai i10,2009,3585mm,Petrol,1595mm,Others,Hyundai,Third Party insurance,Manual,1197
7063,Sedan,1,5.0,Kolkata,80000,495000.0,Ambassador,1985,4325mm,Petrol,1662mm,Blue,Hindustan Motors,Comprehensive,Manual,1817
7064,Sedan,1,5.0,Kolkata,58000,550000.0,Honda City,2017,4440mm,Petrol,1695mm,Silver,Honda,Third Party insurance,Manual,1497
7065,Sedan,1,5.0,Kolkata,14000,1025000.0,Hyundai Verna,2021,4440mm,Petrol,1729mm,Blue,Hyundai,Third Party insurance,Manual,1497
7066,Sedan,3,5.0,Kolkata,80000,350000.0,Hyundai Elantra,2014,4530mm,Petrol,1775mm,Others,Hyundai,Third Party insurance,Manual,1797
7067,Sedan,1,5.0,Kolkata,45000,775000.0,Hyundai Elantra,2017,4570mm,Petrol,1800mm,Silver,Hyundai,Third Party insurance,Manual,1999
7068,Sedan,1,5.0,Kolkata,119236,306000.0,Maruti Swift Dzire,2014,3995mm,Petrol,1735,Silver,Maruti,Third Party insurance,Manual,1197
7069,Hatchback,1,5.0,Kolkata,98074,432000.0,Maruti Baleno,2016,3995mm,Petrol,1745mm,Red,Maruti,Comprehensive,Manual,1197
7070,Sedan,1,5.0,Kolkata,40330,1080000.0,Mercedes-Benz C-Class,2013,4591mm,Diesel,1770mm,White,Mercedes-Benz,Comprehensive,Automatic,2143
7071,Sedan,2,5.0,Kolkata,84989,314000.0,Maruti Swift Dzire,2014,3995mm,Petrol,1735,Silver,Maruti,Comprehensive,Manual,1197
7072,Hatchback,2,5.0,Kolkata,72017,269000.0,Maruti Wagon R,2014,3599mm,Petrol,1495mm,Silver,Maruti,Comprehensive,Manual,998
7073,MUV,1,7.0,Kolkata,65002,521000.0,Maruti Ertiga,2015,4265mm,Diesel,1695mm,Grey,Maruti,Comprehensive,Manual,1248
7074,Sedan,1,5.0,Kolkata,85862,342000.0,Maruti Swift Dzire,2015,3995mm,Petrol,1735,Others,Maruti,Comprehensive,Manual,1197
7075,Hatchback,2,5.0,Kolkata,70000,150000.0,Maruti Alto,2011,3495mm,Petrol,1475mm,Others,Maruti,Third Party insurance,Manual,796
7076,Hatchback,1,6.0,Kolkata,48005,407000.0,Mahindra KUV 100 NXT,2017,3700mm,Petrol,1735mm,White,Mahindra,Third Party,Manual,1198
7077,Hatchback,1,5.0,Kolkata,8625,459999.99999999994,Hyundai Santro,2019,3610 mm,Petrol,1645 mm,Silver,Hyundai,Zero Dep,Manual,1086
7078,Hatchback,1,5.0,Kolkata,10000,725000.0,Tata Altroz,2020,3990mm,Petrol,1755,Others,Tata,Third Party insurance,Manual,1199
7079,Sedan,1,5.0,Kolkata,67000,340000.0,Skoda Laura,2012,4569mm,Diesel,1769mm,Maroon,Skoda,Third Party insurance,Manual,1968
7080,Hatchback,1,5.0,Kolkata,10000,735000.0,Tata Altroz,2020,3990mm,Petrol,1755,Others,Tata,Third Party insurance,Manual,1199
7081,SUV,1,5.0,Kolkata,50000,1200000.0,Hyundai Creta,2018,4270mm,Diesel,1780mm,Others,Hyundai,Third Party insurance,Manual,1582
7082,Hatchback,3,5.0,Kolkata,60000,145000.0,Maruti Zen Estilo,2011,3600mm,Petrol,1475mm,Red,Maruti,Third Party insurance,Manual,998
7083,Hatchback,3,5.0,Kolkata,60000,350000.0,Maruti Celerio,2017,3715mm,Petrol,1635mm,Others,Maruti,Third Party insurance,Manual,998
7084,SUV,1,5.0,Kolkata,34000,1950000.0,Audi Q5,2014,4629mm,Diesel,2089mm,Brown,Audi,Comprehensive,Automatic,1968
7085,Hatchback,1,5.0,Kolkata,60000,300000.0,Maruti A-Star,2012,3500mm,Petrol,1600mm,Others,Maruti,Third Party insurance,Manual,998
7086,MUV,1,7.0,Kolkata,152000,695000.0,Toyota Innova,2014,4585mm,Diesel,1760mm,Brown,Toyota,Comprehensive,Manual,2494
7087,SUV,1,5.0,Kolkata,45000,5600000.0,Land Rover Range Rover Sport,2014,4879mm,Diesel,2220mm,White,Land Rover,Third Party,Automatic,3993
7088,Sedan,3,5.0,Kolkata,56766,399000.0,Toyota Corolla Altis,2013,4540mm,Petrol,1760mm,Blue,Toyota,Third Party insurance,Manual,1798
7089,SUV,1,6.0,Kolkata,7114,2109000.0,Tata New Safari,2022,4661mm,Diesel,1894mm,Blue,Tata,Third Party,Automatic,1956
7090,SUV,1,6.0,Kolkata,25508,2000000.0,Tata New Safari,2021,4661mm,Diesel,1894mm,Sky Blue,Tata,Comprehensive,Automatic,1956
7091,Hatchback,1,5.0,Kolkata,39369,217000.0,Maruti Wagon R,2012,3595mm,Petrol,1475mm,Silver,Maruti,Comprehensive,Manual,998
7092,SUV,1,7.0,Kolkata,96707,886000.0,Mahindra XUV500,2018,4585mm,Diesel,1890mm,Others,Mahindra,Comprehensive,Manual,2179
7093,Hatchback,1,5.0,Kolkata,50000,550000.0,Hyundai i20 Active,2016,3995mm,Petrol,1760mm,Others,Hyundai,Third Party insurance,Manual,1197
7094,Hatchback,1,5.0,Kolkata,30345,327000.0,Renault KWID,2019,3731mm,Petrol,1579,Red,Renault,Third Party,Manual,799
7095,SUV,1,7.0,Kolkata,128232,1775000.0,Toyota Fortuner,2016,4705mm,Diesel,1840mm,White,Toyota,Comprehensive,Automatic,2982
7096,SUV,1,5.0,Kolkata,54018,487000.0,Honda WR-V,2017,3999mm,Petrol,1734mm,Brown,Honda,Third Party,Manual,1199
7097,Sedan,1,5.0,Kolkata,32007,612000.0,Hyundai Verna,2016,4375mm,Diesel,1700mm,Silver,Hyundai,Zero Dep,Manual,1582
7098,Hatchback,1,5.0,Kolkata,100000,310000.0,Hyundai i10,2015,3585mm,Petrol,1595mm,Others,Hyundai,Third Party insurance,Manual,1086
7099,Hatchback,2,5.0,Kolkata,30000,245000.00000000003,Hyundai Santro Xing,2014,3565mm,Petrol,1525mm,Gray,Hyundai,Third Party insurance,Manual,1086
7100,Sedan,1,5.0,Kolkata,66452,1980000.0,Volvo S60 Cross Country,2018,4637mm,Diesel,2097mm,Silver,Volvo,Comprehensive,Automatic,2400
7101,SUV,1,5.0,Kolkata,38706,4500000.0,Volvo XC60,2021,4644mm,Diesel,2120mm,White,Volvo,Comprehensive,Automatic,2400
7102,Sedan,1,5.0,Kolkata,80000,650000.0,Honda City,2018,4440mm,Petrol,1695mm,Others,Honda,Third Party insurance,Manual,1497
7103,Sedan,1,5.0,Kolkata,60000,750000.0,Hyundai Verna,2015,4375mm,Petrol,1700mm,Gray,Hyundai,Third Party insurance,Manual,1591
7104,Hatchback,1,5.0,Kolkata,120000,500000.0,Hyundai i20 Active,2016,3995mm,Petrol,1760mm,Others,Hyundai,Third Party insurance,Manual,1197
7105,MUV,2,10.0,Kolkata,150000,720000.0,Chevrolet Tavera,2012,"4,435 mm",Diesel,"1,680 mm",Others,Chevrolet,Third Party insurance,Manual,2499
7106,Sedan,1,5.0,Kolkata,19000,790000.0,Honda City,2017,4440mm,Diesel,1695mm,Brown,Honda,Third Party insurance,Manual,1498
7107,MUV,1,7.0,Kolkata,260000,645000.0,Toyota Innova,2012,"4,580 mm",Diesel,"1,770 mm",Grey,Toyota,Comprehensive,Manual,2494
7108,Sedan,1,5.0,Kolkata,71552,403000.0,Honda City,2014,4440mm,Petrol,1695mm,Brown,Honda,Comprehensive,Manual,1497
7109,Hatchback,2,5.0,Kolkata,65039,301000.0,Hyundai Grand i10,2015,3765mm,Petrol,1660mm,Silver,Hyundai,Third Party,Manual,1197
7110,Hatchback,2,5.0,Kolkata,60000,40000.0,Hyundai Santro Xing,2007,3565mm,Petrol,1525mm,Gray,Hyundai,Third Party insurance,Manual,1086
7111,Hatchback,1,5.0,Kolkata,73578,359000.0,Renault KWID,2019,3679mm,Petrol,1579mm,Red,Renault,Zero Dep,Manual,999
7112,Hatchback,1,5.0,Kolkata,27160,511000.00000000006,Hyundai Santro,2021,3610 mm,Petrol,1645 mm,Others,Hyundai,Third Party,Automatic,1086
7113,Hatchback,1,5.0,Kolkata,36000,425000.0,Hyundai i20,2017,3985mm,Petrol,1734mm,Black,Hyundai,Comprehensive,Manual,1197
7114,Hatchback,1,5.0,Kolkata,84367,277000.0,Hyundai Grand i10,2014,3765mm,Petrol,1660mm,Silver,Hyundai,Comprehensive,Manual,1197
7115,MUV,1,7.0,Kolkata,32599,750000.0,Maruti Ertiga,2019,4395 mm,Petrol,1735 mm,Grey,Maruti,Third Party insurance,Manual,1462
7116,SUV,1,5.0,Kolkata,47530,551000.0,Renault Duster,2017,4315mm,Petrol,1822mm,Red,Renault,Third Party,Manual,1598
7117,Hatchback,1,5.0,Kolkata,35457,254000.0,Honda Brio,2014,3610mm,Petrol,1680mm,Silver,Honda,Comprehensive,Manual,1198
7118,SUV,1,5.0,Kolkata,28134,1275000.0,Kia Seltos,2020,4315mm,Petrol,1800mm,Orange,Kia,Comprehensive,Automatic,1497
7119,SUV,0,5.0,Kolkata,5000,1320000.0,Mahindra XUV300,2022,3995mm,Petrol,1821mm,White,Mahindra,Comprehensive,Automatic,1197
7120,Hatchback,1,5.0,Kolkata,28000,270000.0,Hyundai i10,2011,3585mm,Petrol,1595mm,Red,Hyundai,Comprehensive,Automatic,1197
7122,SUV,2,5.0,Kolkata,33582,7900000.0,Land Rover Range Rover Velar,2020,4797mm,Petrol,2145mm,Black,Land Rover,Comprehensive,Automatic,1997
7123,Hatchback,1,5.0,Kolkata,46005,254999.99999999997,Hyundai i10,2014,3585mm,Petrol,1595mm,Off White,Hyundai,Comprehensive,Manual,1197
7124,SUV,1,6.0,Kolkata,2565,3450000.0,MG Gloster,2021,4985mm,Diesel,1926mm,Black,MG,Comprehensive,Automatic,1996
7125,Hatchback,1,5.0,Kolkata,28000,535000.0,Maruti Swift,2018,3840mm,Petrol,1735mm,Red,Maruti,Comprehensive,Automatic,1197
7126,Hatchback,1,5.0,Kolkata,32000,440000.00000000006,Honda Jazz,2015,3955 mm,Petrol,1694 mm,White,Honda,Comprehensive,Automatic,1199
7127,Sedan,1,5.0,Kolkata,45000,225000.0,Maruti Swift Dzire,2009,4160mm,Petrol,1690mm,Golden,Maruti,Comprehensive,Manual,1298
7128,SUV,1,7.0,Kolkata,78565,1295000.0,Mahindra XUV500,2019,4585mm,Diesel,1890mm,White,Mahindra,Comprehensive,Manual,2179
7129,SUV,1,5.0,Kolkata,10197,1792000.0000000002,MG Hector,2022,4655mm,Petrol,1835mm,Black,MG,Third Party,Automatic,1451
7130,Hatchback,2,5.0,Kolkata,60000,180000.0,Hyundai EON,2014,3495mm,Petrol,1550mm,Others,Hyundai,Third Party insurance,Manual,814
7131,Sedan,1,5.0,Kolkata,32844,602000.0,Honda City,2017,4440mm,Petrol,1695mm,Silver,Honda,Comprehensive,Manual,1497
7132,Hatchback,1,5.0,Kolkata,5198,743000.0,Tata Tiago,2022,3765mm,Cng,1677,Black,Tata,Comprehensive,Manual,1199
7133,Hatchback,1,5.0,Kolkata,40000,335000.0,Hyundai i20,2013,3995mm,Petrol,1710mm,Bronze,Hyundai,Comprehensive,Manual,1197
7134,Sedan,1,5.0,Kolkata,19355,750000.0,Skoda Rapid,2019,4413mm,Petrol,1699mm,Others,Skoda,Comprehensive,Automatic,1598
7135,Sedan,1,5.0,Kolkata,60000,240000.0,Maruti Swift Dzire,2010,4160mm,Petrol,1690mm,Blue,Maruti,Third Party insurance,Manual,1298
7136,Hatchback,1,5.0,Kolkata,31197,474000.0,Maruti Wagon R,2019,3655 mm,Petrol,1620 mm,Silver,Maruti,Third Party,Manual,998
7137,Hatchback,1,5.0,Kolkata,6651,346000.0,Datsun RediGO,2021,3435mm,Petrol,1574mm,Others,Datsun,Third Party,Manual,999
7138,Hatchback,3,5.0,Kolkata,60000,70000.0,Chevrolet Spark,2009,3495mm,Petrol,1495mm,Others,Chevrolet,Third Party insurance,Manual,995
7139,SUV,1,7.0,Kolkata,35000,745000.0,Honda BR-V,2018,4453mm,Petrol,1735mm,Grey,Honda,Comprehensive,Manual,1497
7140,Sedan,1,5.0,Kolkata,57000,335000.0,Honda City,2013,4440mm,Petrol,1695mm,Red,Honda,Comprehensive,Manual,1497
7141,Sedan,1,5.0,Kolkata,50469,550000.0,Honda City,2016,4440mm,Petrol,1695mm,Brown,Honda,Third Party insurance,Automatic,1497
7142,Hatchback,1,5.0,Kolkata,32000,524000.0,Maruti Swift,2018,3840mm,Petrol,1735mm,Silver,Maruti,Comprehensive,Manual,1197
7143,Sedan,1,5.0,Kolkata,36000,850000.0,Toyota Corolla Altis,2016,4620mm,Petrol,1775mm,Golden,Toyota,Comprehensive,Automatic,1798
7144,Hatchback,1,5.0,Kolkata,30000,210000.0,Datsun RediGO,2018,3429mm,Petrol,1560mm,Others,Datsun,Third Party insurance,Manual,799
7145,SUV,1,7.0,Kolkata,68042,999000.0,Mahindra XUV500,2018,4585mm,Diesel,1890mm,Orange,Mahindra,Comprehensive,Automatic,2179
7146,Hatchback,2,5.0,Kolkata,65000,229999.99999999997,Hyundai i10,2014,3585mm,Petrol,1595mm,White,Hyundai,Comprehensive,Manual,1197
7147,Hatchback,1,5.0,Kolkata,24000,549000.0,Maruti Swift,2020,3840mm,Petrol,1735mm,Blue,Maruti,Comprehensive,Manual,1197
7148,Sedan,1,5.0,Kolkata,82948,520000.0,Maruti Ciaz,2016,4490mm,Diesel,1730mm,Silver,Maruti,Comprehensive,Manual,1248
7149,Hatchback,2,5.0,Kolkata,23162,141000.0,Maruti Zen Estilo,2010,3600mm,Petrol,1495mm,Brown,Maruti,Comprehensive,Manual,998
7150,Hatchback,1,5.0,Kolkata,45000,129000.0,Maruti Ritz,2010,3775mm,Petrol,1680mm,Blue,Maruti,Comprehensive,Manual,1197
7151,SUV,2,5.0,Kolkata,7281,641000.0,Honda WR-V,2020,3999mm,Petrol,1734mm,Others,Honda,Comprehensive,Manual,1199
7152,Hatchback,1,5.0,Kolkata,29428,466000.0,Hyundai i20 Active,2016,3995mm,Petrol,1760mm,White,Hyundai,Third Party insurance,Manual,1197
7153,SUV,1,5.0,Kolkata,64000,844999.9999999999,Hyundai Creta,2018,4270mm,Petrol,1780mm,White,Hyundai,Comprehensive,Manual,1591
7154,Hatchback,1,5.0,Kolkata,62202,215000.0,Maruti Alto 800,2016,3445,Petrol,1515,Others,Maruti,Comprehensive,Manual,796
7155,Sedan,1,5.0,Kolkata,47000,725000.0,Honda City,2018,4440mm,Petrol,1695mm,White,Honda,Third Party insurance,Manual,1497
7156,Sedan,1,5.0,Kolkata,13145,772000.0,Tata Tigor,2022,3993mm,Cng,1677,Red,Tata,Comprehensive,Manual,1199
7157,Hatchback,1,5.0,Kolkata,119490,254999.99999999997,Hyundai EON,2017,3495mm,Petrol,1550mm,Blue,Hyundai,Third Party,Manual,814
7158,SUV,1,7.0,Kolkata,8000,1673999.9999999998,Mahindra XUV500,2021,4585mm,Diesel,1890mm,White,Mahindra,Comprehensive,Manual,2179
7159,Sedan,1,5.0,Kolkata,45000,525000.0,Honda City,2015,4440mm,Diesel,1695mm,Brown,Honda,Third Party insurance,Manual,1498
7160,Hatchback,1,5.0,Kolkata,46422,295000.0,Maruti Wagon R Stingray,2016,3636mm,Petrol,1475mm,Grey,Maruti,Comprehensive,Manual,998
7161,Hatchback,3,5.0,Kolkata,64000,235000.0,Hyundai i10,2014,3585mm,Petrol,1595mm,Others,Hyundai,Comprehensive,Manual,1197
7162,Sedan,1,5.0,Kolkata,52000,495000.0,Volkswagen Ameo,2020,3995mm,Diesel,1682mm,Brown,Volkswagen,Comprehensive,Manual,1498
7163,Sedan,1,5.0,Kolkata,25000,685000.0,Honda City,2019,4440mm,Petrol,1695mm,Brown,Honda,Comprehensive,Manual,1497
7164,Hatchback,2,5.0,Kolkata,15000,186000.0,Hyundai EON,2013,3495mm,Petrol,1550mm,Blue,Hyundai,Third Party,Manual,814
7165,SUV,1,5.0,Kolkata,45000,1265000.0,Kia Seltos,2020,4315mm,Petrol,1800mm,Golden,Kia,Comprehensive,Manual,1353
7166,SUV,1,5.0,Kolkata,65000,894999.9999999999,Hyundai Creta,2018,4270mm,Petrol,1780mm,White,Hyundai,Comprehensive,Automatic,1591
7167,SUV,1,5.0,Kolkata,65000,950000.0,Jeep Compass,2018,4395mm,Diesel,1818mm,Black,Jeep,Third Party,Manual,1956
7168,Sedan,1,5.0,Kolkata,21628,727000.0,Honda City,2019,4440mm,Petrol,1695mm,Silver,Honda,Comprehensive,Manual,1497
7169,Hatchback,1,5.0,Kolkata,8347,426999.99999999994,Maruti Swift,2016,3845mm,Petrol,1735,Silver,Maruti,Third Party,Manual,1197
7170,SUV,2,7.0,Kolkata,72057,875000.0,Mahindra Scorpio,2016,4456mm,Diesel,1820mm,Blue,Mahindra,Comprehensive,Manual,2179
7171,Hatchback,1,5.0,Kolkata,52549,349000.0,Hyundai Grand i10,2017,3765mm,Petrol,1660mm,Silver,Hyundai,Third Party insurance,Manual,1197
7172,Sedan,2,5.0,Kolkata,44540,450000.0,Honda City,2014,4440mm,Petrol,1695mm,Others,Honda,Third Party,Automatic,1497
7173,Hatchback,2,5.0,Kolkata,44000,320000.0,Maruti Swift,2014,3850mm,Petrol,1695mm,Silver,Maruti,Comprehensive,Manual,1197
7174,Hatchback,1,5.0,Kolkata,53084,646000.0,Hyundai Grand i10 Nios,2019,3805mm,Diesel,1680mm,Silver,Hyundai,Third Party insurance,Manual,1186
7175,MUV,2,6.0,Kolkata,10000,950000.0,Maruti XL6,2021,4445mm,Petrol,1775mm,Others,Maruti,Third Party insurance,Manual,1462
7176,Sedan,2,5.0,Kolkata,34339,1124000.0,Toyota Corolla Altis,2018,4620mm,Petrol,1775mm,White,Toyota,Comprehensive,Automatic,1798
7177,SUV,1,5.0,Kolkata,15456,1057000.0,Kia Seltos,2020,4315mm,Petrol,1800mm,Red,Kia,Third Party insurance,Manual,1497
7178,MUV,2,6.0,Kolkata,10000,950000.0,Maruti XL6,2021,4445mm,Petrol,1775mm,Others,Maruti,Third Party insurance,Manual,1462
7179,Hatchback,1,5.0,Kolkata,68000,385000.0,Hyundai Santro,2018,3610 mm,Petrol,1645 mm,Grey,Hyundai,Comprehensive,Manual,1086
7180,SUV,1,5.0,Kolkata,10000,875000.0,Maruti SX4 S Cross,2021,4300,Petrol,1785,Others,Maruti,Third Party insurance,Manual,1462
7181,SUV,1,7.0,Kolkata,100000,520000.0,Mahindra TUV 300,2017,3995mm,Diesel,1835mm,Others,Mahindra,Third Party insurance,Manual,1493
7182,SUV,1,7.0,Kolkata,59639,675000.0,Mahindra TUV 300,2019,3995mm,Diesel,1835mm,Red,Mahindra,Comprehensive,Manual,1493
7183,Hatchback,1,5.0,Kolkata,50000,360000.0,Maruti Celerio,2017,3715mm,Petrol,1635mm,Others,Maruti,Third Party insurance,Manual,998
7184,Sedan,1,5.0,Kolkata,37000,1795000.0,Audi A6,2016,4933mm,Petrol,2086mm,White,Audi,Comprehensive,Automatic,1798
7185,Sedan,2,5.0,Kolkata,60000,235000.0,Renault Scala,2013,4425mm,Petrol,1695mm,White,Renault,Third Party insurance,Manual,1498
7186,Hatchback,1,5.0,Kolkata,8000,900000.0,Hyundai i20 N Line,2022,3995mm,Petrol,1775mm,Blue,Hyundai,Third Party insurance,Manual,998
7187,MUV,1,7.0,Kolkata,31000,800000.0,Maruti Ertiga,2017,4296mm,Diesel,1695mm,Silver,Maruti,Third Party insurance,Manual,1248
7188,Sedan,1,5.0,Kolkata,44890,357000.0,Honda Amaze,2016,3990mm,Petrol,1680mm,Silver,Honda,Comprehensive,Manual,1198
7189,SUV,2,5.0,Kolkata,48752,620000.0,Hyundai Creta,2017,4270mm,Diesel,1780mm,Others,Hyundai,Comprehensive,Manual,1396
7190,SUV,1,6.0,Kolkata,10000,2350000.0,Tata New Safari,2022,4661mm,Diesel,1894mm,Others,Tata,Third Party insurance,Automatic,1956
7191,SUV,1,5.0,Kolkata,5151,372000.0,Mahindra KUV 100,2017,3675mm,Petrol,1715mm,Red,Mahindra,Third Party,Manual,1198
7192,Hatchback,1,5.0,Kolkata,28807,275000.0,Maruti Alto 800,2017,3445,Petrol,1515,Blue,Maruti,Zero Dep,Manual,796
7193,Hatchback,2,5.0,Kolkata,30000,220000.00000000003,Hyundai Santro Xing,2014,3565mm,Petrol,1525mm,Others,Hyundai,Third Party insurance,Manual,1086
7194,Sedan,1,5.0,Kolkata,20593,763000.0,Honda City,2019,4440mm,Petrol,1695mm,Silver,Honda,Third Party,Manual,1497
7195,Hatchback,1,5.0,Kolkata,10000,735000.0,Tata Altroz,2020,3990mm,Petrol,1755,Others,Tata,Third Party insurance,Manual,1199
7196,Sedan,2,5.0,Kolkata,82879,260000.0,Honda Amaze,2015,3990mm,Petrol,1680mm,Others,Honda,Third Party,Manual,1198
7197,Sedan,1,5.0,Kolkata,13407,1015000.0,Honda City,2022,4549mm,Petrol,1748mm,Red,Honda,Comprehensive,Manual,1498
7198,Hatchback,1,5.0,Kolkata,100000,409999.99999999994,Maruti Ignis,2019,3700mm,Petrol,1690mm,Others,Maruti,Third Party insurance,Manual,1197
7199,MUV,1,7.0,Kolkata,66000,791000.0,Maruti Ertiga,2018,4395 mm,Diesel,1735 mm,Grey,Maruti,Comprehensive,Manual,1248
7200,MUV,1,7.0,Kolkata,177000,745000.0,Toyota Innova,2015,4585mm,Diesel,1760mm,Silver,Toyota,Comprehensive,Manual,2494
7201,MUV,1,7.0,Kolkata,21100,1850000.0,Toyota Innova Crysta,2021,4735,Diesel,1830,Black,Toyota,Third Party insurance,Manual,2393
7202,MUV,1,10.0,Kolkata,120000,110000.00000000001,Tata Sumo Victa,2005,4285 mm,Diesel,"1,726 mm",Red,Tata,Third Party insurance,Manual,1948
7203,Hatchback,1,5.0,Kolkata,100000,310000.0,Hyundai i10,2015,3585mm,Petrol,1595mm,Others,Hyundai,Third Party insurance,Manual,1086
7204,Sedan,1,4.0,Kolkata,44227,3900000.0,BMW 6 Series,2018,5091mm,Diesel,1902mm,White,BMW,Comprehensive,Automatic,2993
7205,SUV,3,7.0,Kolkata,70000,1350000.0,Toyota Fortuner,2015,4705mm,Diesel,1840mm,Silver,Toyota,Third Party insurance,Automatic,2982
7206,SUV,1,5.0,Kolkata,45000,650000.0,Honda WR-V,2019,3999mm,Petrol,1734mm,Green,Honda,Third Party,Manual,1199
7207,SUV,1,6.0,Kolkata,50000,1600000.0,Hyundai Alcazar,2021,4500mm,Petrol,1790mm,Black,Hyundai,Third Party insurance,Manual,1999
7208,Hatchback,1,5.0,Kolkata,77042,449000.0,Maruti Swift,2019,3845mm,Petrol,1735,Red,Maruti,Comprehensive,Manual,1197
7209,Sedan,1,5.0,Kolkata,42325,517000.0,Tata Tigor,2021,3993mm,Petrol,1677,Others,Tata,Third Party,Manual,1199
7210,Hatchback,1,5.0,Kolkata,50000,500000.0,Volkswagen Polo,2017,3971mm,Petrol,1682mm,Others,Volkswagen,Third Party insurance,Manual,1199
7211,Hatchback,1,5.0,Kolkata,37196,400000.0,Maruti Swift,2015,3845mm,Petrol,1735,Others,Maruti,Comprehensive,Manual,1197
7212,Hatchback,1,5.0,Kolkata,61530,459999.99999999994,Maruti Baleno,2017,3995mm,Diesel,1745mm,Red,Maruti,Third Party insurance,Manual,1248
7213,Hatchback,1,5.0,Kolkata,48000,580000.0,Hyundai i20 Active,2016,3995mm,Petrol,1760mm,White,Hyundai,Third Party insurance,Manual,1197
7214,SUV,1,5.0,Kolkata,74444,643000.0,Maruti Vitara Brezza,2017,3995mm,Diesel,1790mm,Others,Maruti,Comprehensive,Manual,1248
7215,Hatchback,1,5.0,Kolkata,120000,200000.0,Skoda Fabia,2011,4000mm,Petrol,1642mm,Others,Skoda,Third Party insurance,Manual,1198
7216,Hatchback,1,5.0,Kolkata,11768,411000.00000000006,Maruti S-Presso,2020,3565,Petrol,1520,Others,Maruti,Comprehensive,Manual,998
7217,Hatchback,2,5.0,Kolkata,19715,384000.0,Renault KWID,2020,3731mm,Petrol,1579mm,Blue,Renault,Third Party,Manual,799
7218,SUV,1,5.0,Kolkata,54581,500000.0,Honda WR-V,2018,3999mm,Petrol,1734mm,Brown,Honda,Third Party insurance,Manual,1199
7219,Sedan,1,5.0,Kolkata,34000,1475000.0,Audi A6,2014,4915mm,Diesel,2086mm,Grey,Audi,Comprehensive,Automatic,1968
7220,Hatchback,2,5.0,Kolkata,50000,500000.0,Hyundai i20,2016,3985mm,Petrol,1734mm,Others,Hyundai,Third Party insurance,Manual,1197
7221,Hatchback,2,5.0,Kolkata,40000,360000.0,Volkswagen Polo,2014,3971mm,Petrol,1682mm,Others,Volkswagen,Third Party insurance,Manual,1198
7222,SUV,4,7.0,Kolkata,70000,1450000.0,Toyota Fortuner,2015,4705mm,Diesel,1840mm,Silver,Toyota,Third Party insurance,Automatic,2982
7223,SUV,3,5.0,Kolkata,19600,4200000.0,Porsche Macan,2016,4697 mm,Petrol,1923 mm,Blue,Porsche,Third Party insurance,Automatic,1984
7224,MUV,1,7.0,Kolkata,120000,350000.0,Chevrolet Tavera,2011,"4,435 mm",Diesel,"1,680 mm",White,Chevrolet,Third Party insurance,Manual,2499
7225,SUV,1,5.0,Kolkata,68000,1199000.0,BMW X3,2012,4648mm,Diesel,2098mm,Black,BMW,Comprehensive,Automatic,1995
7226,Sedan,2,5.0,Kolkata,70000,220000.00000000003,Tata Manza,2014,4413mm,Diesel,1703mm,Others,Tata,Third Party insurance,Manual,1248
7227,Hatchback,4,5.0,Kolkata,50000,330000.0,Hyundai Grand i10,2016,3765mm,Diesel,1660mm,Others,Hyundai,Third Party insurance,Manual,1120
7228,Sedan,1,5.0,Kolkata,70179,518000.0,Tata Tigor,2021,3993mm,Petrol,1677,White,Tata,Third Party,Manual,1199
7229,Hatchback,1,5.0,Kolkata,54501,141000.0,Maruti A-Star,2010,3500mm,Petrol,1600mm,Green,Maruti,Comprehensive,Manual,998
7230,SUV,1,5.0,Kolkata,20000,800000.0,Renault Captur,2018,4329mm,Diesel,1813mm,Others,Renault,Third Party insurance,Manual,1461
7231,Hatchback,1,5.0,Kolkata,28651,227000.0,Maruti Alto 800,2016,3445,Petrol,1515,Others,Maruti,Third Party,Manual,796
7232,Sedan,2,5.0,Kolkata,64787,372000.0,Honda City,2014,4440mm,Petrol,1695mm,White,Honda,Third Party,Manual,1497
7233,SUV,1,7.0,Kolkata,138726,1300000.0,Toyota Fortuner,2014,4705mm,Diesel,1840mm,Grey,Toyota,Comprehensive,Manual,2982
